restaurant_id,dish_id,order_date,quantity,restaurant_name,location,cuisine,partner_id,dish_name,category,price,partner_name,rating
276,258,2025-02-19,3,Torres and Sons,Edwardsville,Italian,7,then,Appetizer,5,Lewis-Randolph,2.6
210,93,2025-02-07,3,Myers Group,West Danielle,Chinese,26,establish,Appetizer,14,"Fuentes, Mcdaniel and Elliott",4.0
51,111,2025-01-14,1,Scott PLC,Port Justinshire,Mexican,12,worry,Dessert,48,Stark-Velez,4.5
235,400,2025-01-30,4,Reyes-Lee,Jennamouth,Indian,13,business,Dessert,14,Carson and Sons,4.4
80,174,2025-01-10,1,Torres and Sons,Lauraview,Mexican,23,lay,Dessert,31,"Palmer, Webster and Daniels",3.2
118,375,2025-01-26,3,"Brewer, Rhodes and White",Kevinton,Chinese,6,learn,Dessert,39,"Norton, Rodriguez and Morrison",2.0
262,127,2025-01-26,1,Wagner and Sons,Floresview,Indian,4,parent,Dessert,35,Donovan-Brock,2.9
56,178,2025-02-20,2,Peters Ltd,North Samanthafort,Indian,6,southern,Main,31,"Norton, Rodriguez and Morrison",2.0
247,85,2025-02-10,3,Scott-Schaefer,South Sierra,Italian,28,skin,Dessert,41,"Edwards, Young and Lynch",4.8
247,232,2025-02-19,4,Scott-Schaefer,South Sierra,Italian,28,my,Main,24,"Edwards, Young and Lynch",4.8
102,77,2025-01-24,1,Smith-Harrell,Port Ernestfort,Chinese,3,beautiful,Appetizer,11,Rojas-Duncan,2.4
115,262,2025-02-08,2,"James, Martin and Joseph",West Martin,Indian,30,traditional,Main,14,Miller-Graham,4.9
24,323,2025-01-05,3,"Hill, Barber and Hernandez",Port Joseph,Chinese,8,star,Appetizer,44,Barrett-Perkins,1.5
138,400,2025-01-15,3,Larsen-Durham,East Emmaborough,Indian,18,business,Dessert,14,"Stephens, Allison and Jordan",2.1
169,394,2025-02-06,4,"Mcmillan, Harrison and King",Jessicaburgh,Chinese,16,strategy,Appetizer,38,Coleman Group,2.0
265,230,2025-01-04,3,Morgan-Casey,Eduardoberg,Indian,29,option,Dessert,44,Hamilton PLC,4.3
204,332,2025-01-31,3,"Baker, Daniels and Price",Howardburgh,Chinese,8,figure,Appetizer,11,Barrett-Perkins,1.5
250,102,2025-02-14,3,Greene Inc,New Steven,Mexican,23,reveal,Main,28,"Palmer, Webster and Daniels",3.2
16,138,2025-02-14,3,Atkins-Mendoza,South Larry,Indian,10,with,Appetizer,28,"Garcia, King and Rodriguez",2.4
285,19,2025-01-03,1,Short-Bernard,South Mark,Chinese,18,couple,Dessert,12,"Stephens, Allison and Jordan",2.1
160,332,2025-01-13,4,Ponce-Montgomery,South Amberside,Indian,9,figure,Appetizer,11,Henderson Ltd,3.8
97,26,2025-02-05,1,Johnson and Sons,North Scott,Italian,8,place,Main,16,Barrett-Perkins,1.5
279,185,2025-01-05,1,Brown LLC,Stonemouth,Indian,22,product,Dessert,9,Garner-Russo,4.2
273,65,2025-01-03,3,Nelson-Barrera,Kramerstad,Chinese,29,reality,Appetizer,27,Hamilton PLC,4.3
103,210,2025-02-11,4,"Baker, Moore and Roach",West Hunter,Italian,18,important,Appetizer,23,"Stephens, Allison and Jordan",2.1
156,320,2025-01-13,1,Fisher Group,Port Davidberg,Chinese,7,them,Dessert,46,Lewis-Randolph,2.6
96,12,2025-02-11,2,Haley Group,Lauriefort,Mexican,22,least,Main,38,Garner-Russo,4.2
121,142,2025-01-30,3,Gilmore Ltd,Larrybury,Mexican,7,different,Main,5,Lewis-Randolph,2.6
191,368,2025-01-26,2,"Trujillo, Mccoy and Dawson",East Michellemouth,Italian,5,both,Dessert,15,"Mitchell, Martin and Ellis",1.6
133,260,2025-02-15,2,"Vargas, Nelson and Thomas",Watsonchester,Chinese,18,situation,Appetizer,20,"Stephens, Allison and Jordan",2.1
11,44,2025-02-11,2,"Bentley, Butler and Conrad",South Tammyland,Italian,24,maybe,Dessert,13,Russo-Terry,2.6
135,180,2025-01-10,4,Green and Sons,Schultzmouth,Chinese,17,identify,Dessert,21,Mcdonald Inc,4.7
124,309,2025-02-20,1,Gutierrez Inc,Yolandachester,Mexican,8,personal,Appetizer,13,Barrett-Perkins,1.5
169,322,2025-01-22,2,"Mcmillan, Harrison and King",Jessicaburgh,Chinese,16,then,Main,36,Coleman Group,2.0
293,194,2025-02-05,1,Lara-Williams,Port Rachel,Indian,24,leave,Dessert,11,Russo-Terry,2.6
183,9,2025-02-04,2,"Hodges, Thornton and Ray",Warnerville,Mexican,18,join,Appetizer,43,"Stephens, Allison and Jordan",2.1
245,235,2025-02-13,2,Williams-Cox,Port Toddhaven,Chinese,12,perhaps,Appetizer,35,Stark-Velez,4.5
196,170,2025-01-27,3,Ramos-Garcia,Lake Kari,Mexican,16,ten,Main,36,Coleman Group,2.0
21,367,2025-01-16,2,Wood Group,Gibbsshire,Mexican,30,above,Main,31,Miller-Graham,4.9
32,346,2025-01-07,3,Hanson and Sons,New Douglas,Chinese,15,if,Appetizer,44,"Cook, Mcgrath and Nash",3.7
169,158,2025-02-21,1,"Mcmillan, Harrison and King",Jessicaburgh,Chinese,16,ahead,Main,9,Coleman Group,2.0
160,154,2025-02-09,3,Ponce-Montgomery,South Amberside,Indian,9,statement,Dessert,43,Henderson Ltd,3.8
35,337,2025-01-11,3,Wilson-Hanson,Gordonland,Chinese,27,organization,Main,20,"Miller, Rodriguez and Greer",1.8
117,338,2025-01-15,2,Martinez PLC,Shannonland,Chinese,7,you,Dessert,18,Lewis-Randolph,2.6
272,334,2025-01-01,4,"Davis, Riddle and Martinez",Alexandermouth,Italian,20,within,Dessert,45,Maxwell-Johnson,1.3
86,333,2025-02-15,4,Herrera-Lee,Coxchester,Chinese,9,many,Main,8,Henderson Ltd,3.8
299,376,2025-02-12,2,Mullins-Huang,Harrismouth,Mexican,5,identify,Dessert,40,"Mitchell, Martin and Ellis",1.6
263,192,2025-01-26,3,Gray Group,Mannfort,Mexican,8,early,Dessert,42,Barrett-Perkins,1.5
295,200,2025-01-17,2,"Guzman, Olson and Hughes",South Nathan,Chinese,16,line,Appetizer,39,Coleman Group,2.0
48,24,2025-02-20,4,Parker Inc,Tylershire,Mexican,20,late,Dessert,27,Maxwell-Johnson,1.3
124,241,2025-01-30,4,Gutierrez Inc,Yolandachester,Mexican,8,person,Dessert,30,Barrett-Perkins,1.5
206,129,2025-02-04,2,Martin-Peterson,Ballardton,Mexican,23,economy,Dessert,20,"Palmer, Webster and Daniels",3.2
138,299,2025-01-27,3,Larsen-Durham,East Emmaborough,Indian,18,wear,Dessert,29,"Stephens, Allison and Jordan",2.1
187,48,2025-02-04,2,Williamson-Newman,Anthonyton,Indian,30,single,Main,31,Miller-Graham,4.9
195,321,2025-01-06,3,Chaney-Shepherd,Lake Kimberly,Indian,19,room,Main,42,Lara and Sons,2.0
107,99,2025-01-29,3,Campbell Inc,South Johnport,Italian,3,son,Dessert,28,Rojas-Duncan,2.4
252,290,2025-01-15,3,Carson Ltd,Lake Juanberg,Mexican,22,dinner,Main,20,Garner-Russo,4.2
73,254,2025-01-22,4,Santos-Williams,Thomaston,Chinese,11,theory,Appetizer,10,"Cox, Singh and Moore",2.8
269,297,2025-01-18,1,"Allen, Logan and Lowe",Pooleside,Italian,21,gun,Appetizer,26,Scott PLC,1.6
77,3,2025-01-26,3,Wilson-Jackson,New Isaiah,Mexican,15,history,Appetizer,33,"Cook, Mcgrath and Nash",3.7
211,335,2025-01-11,4,Murphy and Sons,East Charlesberg,Italian,29,happy,Dessert,49,Hamilton PLC,4.3
52,246,2025-01-18,2,Acosta-Williams,Karenfort,Indian,22,join,Appetizer,40,Garner-Russo,4.2
128,362,2025-02-18,1,"Thomas, Wilson and Stevens",North Michaelshire,Italian,30,case,Main,11,Miller-Graham,4.9
138,372,2025-02-15,2,Larsen-Durham,East Emmaborough,Indian,18,none,Appetizer,21,"Stephens, Allison and Jordan",2.1
251,207,2025-01-13,4,Jones-Davis,Ramosview,Chinese,15,party,Dessert,25,"Cook, Mcgrath and Nash",3.7
129,54,2025-02-16,4,Armstrong LLC,New Robert,Mexican,20,dog,Main,6,Maxwell-Johnson,1.3
223,31,2025-02-08,1,Woods-Weiss,Hernandezmouth,Italian,19,behavior,Appetizer,7,Lara and Sons,2.0
244,187,2025-02-11,3,"Cook, Moran and Alexander",Donaldberg,Chinese,19,trip,Appetizer,33,Lara and Sons,2.0
284,17,2025-01-13,1,"Garcia, Meyer and Petersen",Rachelmouth,Chinese,15,can,Dessert,34,"Cook, Mcgrath and Nash",3.7
236,10,2025-01-24,3,"Yates, Anderson and Lawrence",Gravesfurt,Mexican,27,power,Dessert,9,"Miller, Rodriguez and Greer",1.8
237,261,2025-02-01,3,Ramirez-Wright,South Katie,Mexican,25,realize,Dessert,39,Sullivan-Lee,4.7
256,265,2025-01-07,3,"Flores, Valdez and Kelly",New Holly,Mexican,17,them,Dessert,25,Mcdonald Inc,4.7
64,96,2025-01-27,4,Taylor-Coleman,East Michaelport,Italian,2,nation,Main,49,Diaz-Hernandez,4.7
125,338,2025-01-23,2,"Soto, Garcia and Wang",North Donaldmouth,Indian,18,you,Dessert,18,"Stephens, Allison and Jordan",2.1
28,281,2025-01-02,2,Rubio-Torres,Garciachester,Italian,13,remain,Main,8,Carson and Sons,4.4
23,199,2025-01-29,3,Martinez-Diaz,Port Amandafort,Indian,30,once,Main,32,Miller-Graham,4.9
156,200,2025-01-18,3,Fisher Group,Port Davidberg,Chinese,7,line,Appetizer,39,Lewis-Randolph,2.6
128,75,2025-01-08,4,"Thomas, Wilson and Stevens",North Michaelshire,Italian,30,take,Dessert,12,Miller-Graham,4.9
26,21,2025-01-30,3,"Chapman, Ramos and White",Montgomeryshire,Italian,2,seven,Dessert,9,Diaz-Hernandez,4.7
9,221,2025-01-10,2,Harris Ltd,Port Jessica,Italian,10,computer,Appetizer,31,"Garcia, King and Rodriguez",2.4
300,332,2025-01-19,2,Bowman PLC,Saratown,Chinese,20,figure,Appetizer,11,Maxwell-Johnson,1.3
273,85,2025-02-21,2,Nelson-Barrera,Kramerstad,Chinese,29,skin,Dessert,41,Hamilton PLC,4.3
118,180,2025-01-01,4,"Brewer, Rhodes and White",Kevinton,Chinese,6,identify,Dessert,21,"Norton, Rodriguez and Morrison",2.0
145,352,2025-02-18,2,"Vasquez, Dunlap and Ramirez",Reidmouth,Italian,5,resource,Main,40,"Mitchell, Martin and Ellis",1.6
90,374,2025-02-12,4,Cooper-Marshall,Hallton,Mexican,9,energy,Main,45,Henderson Ltd,3.8
143,235,2025-01-27,1,"Cruz, Burns and Boyd",Frazierburgh,Chinese,27,perhaps,Appetizer,35,"Miller, Rodriguez and Greer",1.8
75,392,2025-01-19,3,Duncan and Sons,Anthonyhaven,Chinese,1,soon,Dessert,40,Hall and Sons,4.0
132,180,2025-02-06,2,"Patel, Johnson and Perry",South Amber,Mexican,23,identify,Dessert,21,"Palmer, Webster and Daniels",3.2
228,33,2025-02-08,4,"Watson, Martin and Miller",Cooktown,Indian,22,describe,Appetizer,16,Garner-Russo,4.2
228,124,2025-01-04,4,"Watson, Martin and Miller",Cooktown,Indian,22,help,Main,39,Garner-Russo,4.2
198,385,2025-01-16,4,"Blake, Sanchez and Hodges",Dustinshire,Italian,3,two,Main,5,Rojas-Duncan,2.4
183,246,2025-01-17,3,"Hodges, Thornton and Ray",Warnerville,Mexican,18,join,Appetizer,40,"Stephens, Allison and Jordan",2.1
24,194,2025-02-06,1,"Hill, Barber and Hernandez",Port Joseph,Chinese,8,leave,Dessert,11,Barrett-Perkins,1.5
81,237,2025-02-19,2,Roberts and Sons,Walterville,Mexican,30,investment,Main,46,Miller-Graham,4.9
40,9,2025-02-07,1,Jenkins and Sons,Johnbury,Mexican,8,join,Appetizer,43,Barrett-Perkins,1.5
187,160,2025-02-16,1,Williamson-Newman,Anthonyton,Indian,30,but,Appetizer,20,Miller-Graham,4.9
108,256,2025-01-16,2,Mccall-Thomas,Port Ericville,Chinese,3,employee,Main,27,Rojas-Duncan,2.4
57,32,2025-01-10,3,"Wolfe, Mckenzie and Hensley",New Melissamouth,Mexican,24,leg,Appetizer,38,Russo-Terry,2.6
36,326,2025-02-20,4,Mckinney Group,Joshuaside,Italian,5,win,Main,27,"Mitchell, Martin and Ellis",1.6
48,350,2025-01-23,1,Parker Inc,Tylershire,Mexican,20,off,Main,27,Maxwell-Johnson,1.3
250,68,2025-01-22,2,Greene Inc,New Steven,Mexican,23,space,Main,49,"Palmer, Webster and Daniels",3.2
264,262,2025-02-05,3,"Brown, Myers and Macias",Kristinside,Mexican,13,traditional,Main,14,Carson and Sons,4.4
187,168,2025-01-17,2,Williamson-Newman,Anthonyton,Indian,30,on,Main,19,Miller-Graham,4.9
59,373,2025-01-01,1,Porter Inc,Port Autumn,Italian,8,force,Main,32,Barrett-Perkins,1.5
214,394,2025-02-12,1,"Petty, Morris and Spencer",West Larryport,Italian,7,strategy,Appetizer,38,Lewis-Randolph,2.6
141,375,2025-01-11,1,"Whitehead, Miller and Wallace",Taylormouth,Italian,27,learn,Dessert,39,"Miller, Rodriguez and Greer",1.8
212,258,2025-01-10,2,"Lucas, Aguilar and Taylor",New Nancychester,Italian,17,then,Appetizer,5,Mcdonald Inc,4.7
98,5,2025-02-05,4,"Green, Ferguson and Martinez",Lake Jasonchester,Indian,4,television,Main,10,Donovan-Brock,2.9
12,155,2025-02-20,2,Ramirez-Hamilton,West Meredith,Chinese,12,study,Main,48,Stark-Velez,4.5
1,251,2025-01-25,3,Conway-Richmond,North Emilyfurt,Indian,19,station,Appetizer,6,Lara and Sons,2.0
167,358,2025-01-17,1,Allen-Cook,Josephport,Mexican,8,baby,Main,8,Barrett-Perkins,1.5
175,385,2025-02-09,1,Patel-Watson,Cherylstad,Italian,14,two,Main,5,Koch-Lewis,4.5
286,375,2025-01-12,1,Thompson-Johnston,West Laurenbury,Mexican,15,learn,Dessert,39,"Cook, Mcgrath and Nash",3.7
207,269,2025-02-10,3,"Williams, White and Rios",Mitchellfort,Chinese,22,kind,Dessert,26,Garner-Russo,4.2
277,80,2025-02-12,2,Mercer-Wood,Christineville,Italian,4,become,Dessert,11,Donovan-Brock,2.9
226,393,2025-01-10,1,Price-Petty,West Mariastad,Mexican,21,great,Dessert,8,Scott PLC,1.6
108,308,2025-02-22,3,Mccall-Thomas,Port Ericville,Chinese,3,lead,Appetizer,36,Rojas-Duncan,2.4
239,373,2025-01-14,4,"Jones, Johnson and Garcia",Jennifermouth,Chinese,24,force,Main,32,Russo-Terry,2.6
265,50,2025-01-21,2,Morgan-Casey,Eduardoberg,Indian,29,know,Appetizer,16,Hamilton PLC,4.3
92,137,2025-01-17,1,Sosa-George,Maldonadoside,Indian,18,little,Main,47,"Stephens, Allison and Jordan",2.1
103,312,2025-02-01,3,"Baker, Moore and Roach",West Hunter,Italian,18,example,Appetizer,33,"Stephens, Allison and Jordan",2.1
46,67,2025-01-26,1,Thomas Inc,Christineborough,Chinese,22,role,Dessert,43,Garner-Russo,4.2
34,327,2025-01-07,1,"Bryan, Ellison and Ryan",Brandyfurt,Italian,26,thousand,Appetizer,41,"Fuentes, Mcdaniel and Elliott",4.0
223,94,2025-01-29,3,Woods-Weiss,Hernandezmouth,Italian,19,paper,Dessert,39,Lara and Sons,2.0
209,152,2025-01-30,3,Stephenson-Gonzalez,Dixonville,Mexican,5,knowledge,Appetizer,14,"Mitchell, Martin and Ellis",1.6
197,268,2025-02-05,2,"Villarreal, Jones and Morales",South David,Chinese,26,your,Dessert,26,"Fuentes, Mcdaniel and Elliott",4.0
136,50,2025-01-05,2,"Lewis, Scott and Foley",Thomasland,Indian,28,know,Appetizer,16,"Edwards, Young and Lynch",4.8
39,101,2025-01-17,4,Anderson-Green,East Chase,Mexican,1,its,Appetizer,24,Hall and Sons,4.0
183,56,2025-02-05,3,"Hodges, Thornton and Ray",Warnerville,Mexican,18,identify,Appetizer,47,"Stephens, Allison and Jordan",2.1
80,47,2025-02-05,2,Torres and Sons,Lauraview,Mexican,23,sing,Main,24,"Palmer, Webster and Daniels",3.2
95,25,2025-02-05,2,Campbell-Parker,Lake Jessica,Indian,28,think,Dessert,10,"Edwards, Young and Lynch",4.8
21,13,2025-01-31,4,Wood Group,Gibbsshire,Mexican,30,cost,Dessert,29,Miller-Graham,4.9
88,379,2025-02-01,1,Howard-Dyer,South Jacobton,Indian,14,body,Main,34,Koch-Lewis,4.5
29,56,2025-01-13,4,Glover-Smith,South Nicoleburgh,Indian,18,identify,Appetizer,47,"Stephens, Allison and Jordan",2.1
291,354,2025-01-08,3,"Hall, Foster and Bridges",West Brentside,Indian,18,him,Dessert,32,"Stephens, Allison and Jordan",2.1
57,303,2025-01-12,3,"Wolfe, Mckenzie and Hensley",New Melissamouth,Mexican,24,back,Main,5,Russo-Terry,2.6
293,334,2025-01-27,3,Lara-Williams,Port Rachel,Indian,24,within,Dessert,45,Russo-Terry,2.6
5,225,2025-01-31,2,Preston Inc,West Amy,Italian,25,seem,Appetizer,34,Sullivan-Lee,4.7
290,43,2025-01-26,3,"Hodge, Hatfield and Coleman",West Andrew,Mexican,18,stand,Dessert,38,"Stephens, Allison and Jordan",2.1
248,72,2025-02-02,4,"Cunningham, Smith and Hernandez",North Michele,Indian,16,someone,Appetizer,7,Coleman Group,2.0
273,318,2025-02-10,3,Nelson-Barrera,Kramerstad,Chinese,29,hit,Appetizer,40,Hamilton PLC,4.3
205,117,2025-01-09,3,Wilson PLC,Tamaraborough,Chinese,17,cultural,Dessert,39,Mcdonald Inc,4.7
173,357,2025-02-08,2,Tran-Hunt,Hannaberg,Indian,3,service,Appetizer,32,Rojas-Duncan,2.4
56,87,2025-01-15,3,Peters Ltd,North Samanthafort,Indian,6,factor,Dessert,42,"Norton, Rodriguez and Morrison",2.0
161,126,2025-02-12,3,Weaver-Soto,Yorkport,Italian,28,organization,Dessert,24,"Edwards, Young and Lynch",4.8
50,124,2025-01-29,2,"Evans, Murphy and Perkins",South Michael,Indian,28,help,Main,39,"Edwards, Young and Lynch",4.8
246,105,2025-02-12,4,"Mathews, Young and Dyer",East Kristenchester,Chinese,17,center,Main,23,Mcdonald Inc,4.7
57,46,2025-02-06,4,"Wolfe, Mckenzie and Hensley",New Melissamouth,Mexican,24,be,Main,8,Russo-Terry,2.6
189,347,2025-01-01,4,"Rodriguez, Rogers and Chung",Port Isaacbury,Mexican,14,commercial,Appetizer,33,Koch-Lewis,4.5
190,388,2025-01-27,4,Jefferson LLC,Campbellbury,Mexican,4,actually,Dessert,35,Donovan-Brock,2.9
282,9,2025-02-11,1,"Holmes, Jones and Castaneda",Weberberg,Indian,19,join,Appetizer,43,Lara and Sons,2.0
70,354,2025-01-03,1,Larsen-Walton,Lake Charlesborough,Indian,11,him,Dessert,32,"Cox, Singh and Moore",2.8
298,16,2025-01-05,3,"Pena, Miller and Browning",East Gabrielside,Chinese,15,range,Dessert,10,"Cook, Mcgrath and Nash",3.7
56,397,2025-01-12,4,Peters Ltd,North Samanthafort,Indian,6,country,Dessert,17,"Norton, Rodriguez and Morrison",2.0
30,197,2025-01-24,3,Austin-Garza,New Frankhaven,Chinese,6,education,Appetizer,25,"Norton, Rodriguez and Morrison",2.0
108,346,2025-01-02,2,Mccall-Thomas,Port Ericville,Chinese,3,if,Appetizer,44,Rojas-Duncan,2.4
25,219,2025-01-12,2,Hines-Klein,East Jesusland,Italian,7,understand,Main,6,Lewis-Randolph,2.6
266,57,2025-01-04,1,"Luna, Rodgers and Larson",New Martin,Mexican,13,catch,Appetizer,23,Carson and Sons,4.4
64,181,2025-02-09,4,Taylor-Coleman,East Michaelport,Italian,2,program,Main,15,Diaz-Hernandez,4.7
105,380,2025-01-25,4,"Morgan, Sanchez and Kelly",Lake Danielland,Italian,22,beautiful,Main,18,Garner-Russo,4.2
173,246,2025-02-18,4,Tran-Hunt,Hannaberg,Indian,3,join,Appetizer,40,Rojas-Duncan,2.4
300,309,2025-01-08,3,Bowman PLC,Saratown,Chinese,20,personal,Appetizer,13,Maxwell-Johnson,1.3
85,217,2025-02-07,3,"Duncan, Ortiz and Baker",Garciamouth,Chinese,29,generation,Dessert,16,Hamilton PLC,4.3
237,267,2025-01-20,1,Ramirez-Wright,South Katie,Mexican,25,field,Appetizer,33,Sullivan-Lee,4.7
101,51,2025-01-19,1,Farmer-Mccall,Davidborough,Indian,7,same,Appetizer,11,Lewis-Randolph,2.6
95,46,2025-01-15,2,Campbell-Parker,Lake Jessica,Indian,28,be,Main,8,"Edwards, Young and Lynch",4.8
38,150,2025-02-17,2,"Cisneros, Smith and Clark",North Jacobhaven,Italian,13,us,Dessert,8,Carson and Sons,4.4
80,157,2025-01-07,3,Torres and Sons,Lauraview,Mexican,23,up,Main,39,"Palmer, Webster and Daniels",3.2
54,71,2025-02-12,1,Heath-Branch,Lake Gregory,Italian,27,material,Dessert,39,"Miller, Rodriguez and Greer",1.8
274,376,2025-01-20,2,Perez-Clark,Sheriburgh,Mexican,8,identify,Dessert,40,Barrett-Perkins,1.5
221,75,2025-01-24,3,"Nichols, Ramsey and Long",Stevenfurt,Mexican,4,take,Dessert,12,Donovan-Brock,2.9
153,214,2025-01-17,2,"Stewart, Fletcher and Ramsey",North Heatherton,Mexican,14,sound,Appetizer,36,Koch-Lewis,4.5
270,88,2025-01-03,1,Jackson LLC,Lake Maryborough,Italian,20,even,Appetizer,27,Maxwell-Johnson,1.3
128,52,2025-01-30,3,"Thomas, Wilson and Stevens",North Michaelshire,Italian,30,he,Main,11,Miller-Graham,4.9
299,290,2025-01-06,2,Mullins-Huang,Harrismouth,Mexican,5,dinner,Main,20,"Mitchell, Martin and Ellis",1.6
56,352,2025-01-21,4,Peters Ltd,North Samanthafort,Indian,6,resource,Main,40,"Norton, Rodriguez and Morrison",2.0
282,107,2025-01-13,1,"Holmes, Jones and Castaneda",Weberberg,Indian,19,wish,Main,46,Lara and Sons,2.0
2,42,2025-01-31,3,Jones Ltd,New Rhondahaven,Chinese,9,way,Appetizer,13,Henderson Ltd,3.8
158,372,2025-02-19,3,"Hughes, Guerra and Dawson",West Angelaview,Mexican,8,none,Appetizer,21,Barrett-Perkins,1.5
140,288,2025-02-19,2,Lambert LLC,Josetown,Mexican,3,character,Appetizer,6,Rojas-Duncan,2.4
185,200,2025-01-10,4,"Smith, Henson and Pittman",Darrellmouth,Indian,18,line,Appetizer,39,"Stephens, Allison and Jordan",2.1
133,197,2025-01-19,3,"Vargas, Nelson and Thomas",Watsonchester,Chinese,18,education,Appetizer,25,"Stephens, Allison and Jordan",2.1
211,283,2025-01-16,2,Murphy and Sons,East Charlesberg,Italian,29,eat,Dessert,11,Hamilton PLC,4.3
67,113,2025-02-11,1,"Patterson, Moore and Morgan",East Roberthaven,Chinese,30,tell,Appetizer,36,Miller-Graham,4.9
287,236,2025-02-03,4,"Smith, Wells and Stuart",Oscarport,Chinese,25,against,Appetizer,15,Sullivan-Lee,4.7
181,273,2025-01-26,2,Wilson Inc,Andrewton,Indian,10,read,Dessert,23,"Garcia, King and Rodriguez",2.4
160,316,2025-02-10,3,Ponce-Montgomery,South Amberside,Indian,9,evidence,Appetizer,22,Henderson Ltd,3.8
254,85,2025-02-10,1,May Ltd,Port Michaeltown,Italian,5,skin,Dessert,41,"Mitchell, Martin and Ellis",1.6
189,98,2025-01-08,4,"Rodriguez, Rogers and Chung",Port Isaacbury,Mexican,14,technology,Dessert,44,Koch-Lewis,4.5
271,82,2025-01-26,1,Werner-Bender,New Grace,Italian,28,into,Appetizer,21,"Edwards, Young and Lynch",4.8
225,199,2025-01-29,2,Gould-Barnett,Brianfurt,Indian,27,once,Main,32,"Miller, Rodriguez and Greer",1.8
159,179,2025-01-05,3,"Evans, Holmes and Howell",Welchshire,Indian,23,soon,Appetizer,15,"Palmer, Webster and Daniels",3.2
61,185,2025-02-11,1,Anderson Ltd,Lake Nathan,Indian,9,product,Dessert,9,Henderson Ltd,3.8
219,309,2025-02-15,3,Davies-Lloyd,Scottfort,Indian,24,personal,Appetizer,13,Russo-Terry,2.6
260,141,2025-01-06,2,"Wood, Garrett and Gross",Lisaburgh,Mexican,30,state,Appetizer,29,Miller-Graham,4.9
294,105,2025-01-03,1,Moore-Hogan,Rayfort,Mexican,15,center,Main,23,"Cook, Mcgrath and Nash",3.7
121,282,2025-02-16,2,Gilmore Ltd,Larrybury,Mexican,7,bar,Main,43,Lewis-Randolph,2.6
210,243,2025-01-25,1,Myers Group,West Danielle,Chinese,26,challenge,Main,15,"Fuentes, Mcdaniel and Elliott",4.0
89,373,2025-01-22,4,Sanders-Riley,Amybury,Chinese,5,force,Main,32,"Mitchell, Martin and Ellis",1.6
95,53,2025-02-08,4,Campbell-Parker,Lake Jessica,Indian,28,help,Main,26,"Edwards, Young and Lynch",4.8
111,105,2025-01-30,1,Arnold PLC,Justinport,Indian,10,center,Main,23,"Garcia, King and Rodriguez",2.4
262,295,2025-02-19,2,Wagner and Sons,Floresview,Indian,4,production,Dessert,44,Donovan-Brock,2.9
110,400,2025-01-23,3,Baxter-Castillo,New Jessicachester,Indian,22,business,Dessert,14,Garner-Russo,4.2
146,317,2025-01-28,4,Villarreal-Le,West Janet,Italian,8,small,Appetizer,37,Barrett-Perkins,1.5
175,233,2025-02-04,2,Patel-Watson,Cherylstad,Italian,14,morning,Dessert,13,Koch-Lewis,4.5
112,120,2025-01-03,1,"Hernandez, Fitzgerald and Thompson",Davidhaven,Italian,2,since,Dessert,16,Diaz-Hernandez,4.7
26,324,2025-01-15,4,"Chapman, Ramos and White",Montgomeryshire,Italian,2,old,Main,42,Diaz-Hernandez,4.7
288,280,2025-01-29,1,Floyd-Moody,Julianburgh,Indian,27,remain,Appetizer,37,"Miller, Rodriguez and Greer",1.8
200,357,2025-02-08,2,Everett-Riley,South Shane,Mexican,23,service,Appetizer,32,"Palmer, Webster and Daniels",3.2
21,179,2025-02-01,4,Wood Group,Gibbsshire,Mexican,30,soon,Appetizer,15,Miller-Graham,4.9
